id,entity_type,name,normalized_name,category_code,status,founded_at,closed_at,investment_rounds,invested_companies,funding_rounds,funding_total_usd,milestones,relationships
c:38399,Company,i-Nalysis,i nalysis,hardware,closed,2008-01-01,2009-08-31,0,0,1,0.0,0,0
c:3840,Company,Kublax,kublax,web,closed,2007-08-01,2010-02-16,0,0,2,1340300.0,2,3
c:38438,Company,Filao,filao,software,closed,2000-01-01,2012-01-01,0,0,3,10900000.0,0,0
c:38460,Company,EvoApp,evoapp,analytics,closed,2009-01-01,2013-01-01,0,0,3,3352194.0,2,8
c:38501,Company,myContactCard,mycontactcard,messaging,closed,2007-01-01,2004-04-27,0,0,1,60000.0,0,2
c:38504,Company,iosil Energy,iosil energy,cleantech,closed,2007-01-01,2012-03-04,0,0,2,13875001.0,0,4
c:38507,Company,HND Technologies,hnd technologies,web,closed,2011-02-07,2013-01-01,0,0,0,0.0,1,1
c:3854,Company,Netcipia,netcipia,web,closed,2006-04-30,2013-01-15,0,0,1,200000.0,0,2
c:38590,Company,iGroup Network,igroup network,web,closed,2006-01-01,2012-02-24,0,0,2,2240000.0,0,0
c:386,Company,KnockaTV,knockatv,games_video,closed,2007-08-01,2008-02-28,0,0,2,4500000.0,2,2
c:38655,Company,Make It Work,make it work,hardware,closed,1995-01-01,2012-06-01,0,0,1,1000000.0,1,3
c:38780,Company,IIIMOBI,iiimobi,advertising,closed,2009-05-01,2010-03-30,0,0,1,300000.0,0,5
c:38794,Company,Hello Chair,hello chair,mobile,closed,2006-01-01,2013-07-01,0,0,2,889999.0,2,5
c:388,Company,Millsberry,millsberry,web,closed,2004-01-01,2011-01-01,0,0,0,0.0,4,1
c:38829,Company,Wibiya,wibiya,web,acquired,2008-01-01,2013-10-07,0,0,1,2000000.0,2,4
c:38869,Company,RewardSnap,rewardsnap,software,closed,2009-01-01,2010-12-30,0,0,1,2667.0,0,0
c:38964,Company,Kaos Solutions,kaos solutions,software,closed,2007-01-01,2008-12-08,0,0,1,199000.0,0,0
c:39,Company,Video Passports,video passports,web,closed,2007-08-01,2011-09-03,0,0,1,0.0,0,1
c:39013,Company,Lunchwalla,lunchwalla,other,closed,2009-08-01,2012-01-01,0,0,0,0.0,2,3
c:3902,Company,Jodange,jodange,web,closed,2007-01-01,2011-02-24,0,0,1,1200000.0,2,1
c:39105,Company,iKoa,ikoa,semiconductor,closed,2006-01-01,2012-07-01,0,0,3,18700000.0,0,0
c:39166,Company,McKinnon & Clarke,mckinnon clarke,consulting,closed,1976-01-01,2012-08-26,0,0,1,22000000.0,0,0
c:39213,Company,iexerci.se,iexerci se,health,closed,2009-01-01,2012-02-15,0,0,2,379893.0,1,1
c:39217,Company,Lagotek,lagotek,software,closed,2005-01-01,2013-06-02,0,0,1,5063236.0,0,2
c:39241,Company,TwoF,twof,biotech,closed,2005-11-01,2013-07-01,0,0,1,2148399.0,0,0
c:39249,Company,MediProPharma,medipropharma,biotech,closed,2006-01-01,2012-04-14,0,0,1,0.0,0,0
c:39276,Company,Renegade Games,renegade games,games_video,closed,2009-02-02,2012-10-22,0,0,1,0.0,0,1
c:3931,Company,PutPlace,putplace,web,closed,2006-01-01,2012-06-08,0,0,1,1566000.0,1,3
c:39399,Company,Sweepery,sweepery,software,closed,2008-08-01,2011-06-29,0,0,2,500000.0,0,6
c:3944,Company,utoopia,utoopia,ecommerce,closed,2007-03-01,2008-01-01,0,0,1,100000.0,1,0
c:39507,Company,Zymetis,zymetis,biotech,closed,2006-01-01,2012-12-07,0,0,2,2257464.0,0,3
c:39534,Company,Yebol,yebol,search,closed,2008-01-01,2012-01-26,0,0,1,600000.0,1,1
c:39596,Company,Helix Therapeutics,helix therapeutics,biotech,closed,2006-01-01,2011-02-01,0,0,2,3100000.0,1,3
c:39661,Company,Spectrawatt,spectrawatt,cleantech,closed,2008-01-01,2012-10-25,0,0,1,41400000.0,1,1
c:39713,Company,Authix Tecnologies,authix tecnologies,security,closed,2008-07-01,2011-01-28,0,0,2,1595790.0,0,0
c:3974,Company,LimeWire,limewire,software,closed,2000-06-01,2010-10-26,0,0,0,0.0,2,11
c:39755,Company,MPOWER Mobile,mpower mobile,mobile,closed,2005-01-01,2012-06-08,0,0,1,5000000.0,1,1
c:39765,Company,Peekeez,peekeez,network_hosting,closed,2008-04-01,2011-09-09,0,0,0,0.0,0,2
c:39801,Company,Storm Exchange,storm exchange,enterprise,closed,2006-04-01,2009-03-12,0,0,2,10800000.0,1,2
c:39835,Company,Mappyfriends,mappyfriends,web,closed,2009-07-03,2012-06-23,0,0,1,100000.0,0,0
c:39859,Company,ClickingHouse,clickinghouse,other,closed,2009-11-12,2009-06-18,0,0,1,50000.0,0,0
c:39861,Company,e994,e994,mobile,closed,2009-01-01,2012-06-18,0,0,2,94000.0,0,3
c:40001,Company,Universal Ad,universal ad,advertising,closed,2003-01-01,2012-10-20,0,0,2,11000000.0,1,3
c:40010,Company,ProFounder,profounder,finance,closed,2009-01-01,2012-02-17,2,2,2,460000.0,3,9
c:40031,Company,SocialNotions,socialnotions,other,closed,2009-07-01,2011-07-01,0,0,0,0.0,1,5
c:40035,Company,Mingleplay,mingleplay,games_video,closed,2010-01-27,2011-12-25,0,0,1,300000.0,1,2
c:40051,Company,Financial Information Network & Operations Pvt,financial information network operations pvt,finance,closed,2006-01-01,2012-12-07,0,0,2,35000000.0,0,0
c:40087,Company,Go Interview,go interview,enterprise,closed,2009-01-01,2010-01-01,0,0,0,0.0,0,0
c:40147,Company,C2 Microsystems,c2 microsystems,hardware,closed,2004-01-01,2012-11-05,0,0,1,10000000.0,1,1
c:40152,Company,EmSense,emsense,hardware,closed,2004-01-01,2011-11-01,0,0,2,13000000.0,2,6
c:40197,Company,DNP Green Technology,dnp green technology,cleantech,closed,2008-01-01,2012-08-24,0,0,1,12000000.0,0,2
c:402,Company,Revver,revver,games_video,acquired,2004-10-15,2011-03-26,0,0,2,12700000.0,0,12
c:4023,Company,Vivity Labs,vivity labs,games_video,closed,2007-12-29,2012-09-27,0,0,1,1000000.0,2,1
c:40279,Company,Twigmore,twigmore,travel,closed,2009-10-15,2013-05-01,0,0,2,275000.0,3,2
c:40281,Company,Gencia,gencia,biotech,closed,2002-01-01,2013-01-01,0,0,3,1980000.0,0,0
c:40309,Company,Ocelus,ocelus,biotech,closed,2007-01-01,2010-12-29,0,0,1,812931.0,0,0
c:40340,Company,IEC Technology Co,iec technology,public_relations,closed,1999-01-01,2009-01-01,0,0,1,4510000.0,0,0
c:40381,Company,Monumental Games,monumental games,games_video,closed,2005-01-01,2012-02-12,0,0,1,3250000.0,0,0
c:40407,Company,MunchAway,munchaway,ecommerce,closed,2007-01-01,2013-03-09,0,0,1,600000.0,0,0
c:40426,Company,Phylogy,phylogy,network_hosting,closed,2003-01-01,2012-10-05,0,0,1,3000000.0,0,0
c:40462,Company,Tanfield Direct Ltd.,tanfield direct,ecommerce,closed,2009-12-01,2011-01-28,0,0,1,6452069.0,0,0
c:40523,Company,My eShoe,my eshoe,ecommerce,closed,2008-11-24,2011-01-01,0,0,1,50000.0,2,1
c:40602,Company,Dealstreet,dealstreet,ecommerce,closed,2009-05-01,2012-01-01,0,0,1,0.0,1,1
c:40628,Company,AgInfoLink,aginfolink,software,closed,1997-01-01,2013-03-01,0,0,2,10925000.0,0,0
c:40665,Company,Media Chaperone,media chaperone,web,closed,2009-01-01,2013-06-01,0,0,2,1050000.0,1,2
c:40751,Company,Quartics,quartics,hardware,closed,2003-01-01,2013-06-01,0,0,2,12000000.0,0,3
c:40941,Company,LIM Collective,lim collective,mobile,closed,2009-11-01,2011-12-01,0,0,0,0.0,1,3
c:40960,Company,HeadMix,headmix,software,closed,2007-01-01,2009-01-01,0,0,1,660000.0,0,0
c:41062,Company,Centripetal Software,centripetal software,enterprise,closed,2009-08-01,2011-11-02,0,0,1,25000.0,0,1
c:41093,Company,Cooptions Technologies,cooptions technologies,software,closed,1999-01-01,2011-12-09,0,0,1,10000000.0,0,0
c:41105,Company,HealthcareKey.com,healthcarekey,public_relations,closed,2010-01-01,2010-09-05,0,0,0,0.0,2,0
c:41138,Company,Cyren Call Communications,cyren call communications,consulting,closed,2006-01-01,2012-01-12,0,0,1,170000.0,1,2
c:41141,Company,Arizona Security,arizona security,hardware,closed,2009-01-01,2011-02-26,0,0,1,100000.0,0,0
c:41179,Company,Subtextual,subtextual,messaging,closed,2009-09-01,2012-09-18,0,0,1,500000.0,1,2
c:41198,Company,Rocky Mountain Ventures,rocky mountain ventures,hardware,closed,2009-01-01,2010-01-01,0,0,1,60000.0,0,1
c:41199,Company,InVisM,invism,games_video,closed,2006-01-01,2013-07-01,0,0,2,37500.0,0,0
c:41207,Company,Arigami Semiconductor Systems Private,arigami semiconductor systems private,semiconductor,closed,2008-01-01,2012-01-01,0,0,1,0.0,0,0
c:41227,Company,Architectural Daily,architectural daily,news,closed,2009-08-01,2011-02-10,0,0,1,0.0,0,0
c:41270,Company,Storm Media Innovations Inc,storm media innovations,ecommerce,closed,2000-03-01,2010-02-09,0,0,1,100000.0,1,3
c:4129,Company,Labmeeting,labmeeting,web,closed,2007-07-01,2011-01-01,0,0,1,500000.0,2,4
c:41334,Company,MogoTix,mogotix,mobile,closed,2009-12-01,2013-06-01,0,0,1,115000.0,1,2
c:41349,Company,Multi-AMP Engineering Sdn,multi amp engineering sdn,hardware,closed,1998-01-01,2009-02-28,0,0,1,0.0,0,0
c:41356,Company,SurveyPirate,surveypirate,web,closed,2007-08-01,2012-02-01,0,0,0,0.0,1,3
c:41409,Company,Taggstr,taggstr,messaging,closed,2009-07-01,2013-07-01,0,0,1,50000.0,1,1
c:41425,Company,Shoutitout,shoutitout,web,closed,2009-08-28,2012-11-01,0,0,4,3900000.0,2,7
c:41462,Company,RunAlong,runalong,web,closed,2008-12-17,2012-06-18,0,0,1,130295.0,0,1
c:41522,Company,Pouncer,pouncer,ecommerce,closed,2009-05-14,2010-06-01,0,0,0,0.0,2,2
c:41646,Company,liveMag.ro,livemag ro,ecommerce,closed,2009-03-25,2011-11-01,0,0,1,233100.0,1,5
c:41649,Company,TutorialTab,tutorialtab,education,closed,2010-03-02,2010-01-01,0,0,1,12000.0,1,2
c:41747,Company,Reef Point Systems,reef point systems,security,closed,1998-01-01,2008-06-25,0,0,3,52000000.0,1,1
c:4177,Company,Zygo Communications,zygo communications,mobile,closed,2005-06-21,2010-06-20,0,0,1,0.0,1,6
c:41892,Company,Netbyte Hosting,netbyte hosting,network_hosting,closed,2005-10-01,2010-11-11,0,0,1,2500000.0,2,0
c:41908,Company,Tripsourcing,tripsourcing,web,closed,2009-04-23,2011-09-05,0,0,1,26065.0,1,1
c:41968,Company,Verari Systems,verari systems,hardware,closed,1996-01-01,2010-01-01,0,0,1,20000000.0,0,1
c:41995,Company,Avieon,avieon,semiconductor,closed,2005-03-15,2012-01-27,0,0,1,750000.0,1,1
c:42002,Company,MagMe,magme,advertising,closed,2008-01-01,2013-03-02,0,0,1,1000000.0,1,8
c:42062,Company,Andigilog,andigilog,semiconductor,closed,1996-01-01,2012-07-08,0,0,1,18000000.0,0,0
c:42112,Company,Moonshoot,moonshoot,web,closed,2007-01-01,2012-02-01,0,0,2,6760000.0,2,6
c:42122,Company,SepSensor,sepsensor,other,closed,2003-01-01,2013-06-01,0,0,4,3263734.0,1,3
c:42154,Company,MicroEmissive Displays Group,microemissive displays group,semiconductor,closed,1999-01-01,2009-10-03,0,0,4,35280600.0,1,2
c:42158,Company,In2Games,in2games,games_video,closed,2000-11-01,2011-01-01,0,0,1,15280000.0,0,0
c:42163,Company,Certeon,certeon,software,closed,2003-01-01,2013-02-01,0,0,2,19000000.0,1,2
c:42227,Company,WiLinx,wilinx,semiconductor,closed,2003-01-01,2012-01-04,0,0,1,15000000.0,0,0
c:42269,Company,Celona Technologies,celona technologies,software,closed,2005-01-01,2013-01-01,0,0,3,19000000.0,2,0
c:4227,Company,CVN Networks,cvn networks,consulting,closed,2007-10-30,2011-01-01,0,0,1,7000.0,0,1
c:42378,Company,opinions.h,opinions h,advertising,closed,2009-11-01,2011-05-10,0,0,1,15000.0,0,1
c:42441,Company,Berggi,berggi,mobile,closed,2004-01-01,2011-08-10,0,0,2,12000000.0,0,0
c:42452,Company,LOOKK,lookk,fashion,closed,2010-01-01,2013-10-01,0,0,1,0.0,1,14
c:42486,Company,Edgecore Networks,edgecore networks,network_hosting,closed,2009-01-01,2013-07-01,0,0,1,3600000.0,0,0
c:42487,Company,FashionAde.com (Abundant Closet),fashionade abundant closet,ecommerce,closed,2008-01-01,2013-01-01,0,0,1,60000.0,1,2
c:42496,Company,PeerPong,peerpong,web,closed,2006-01-01,2013-04-01,0,0,1,2800000.0,2,6
c:42499,Company,Flixlab,flixlab,games_video,closed,2010-01-01,2013-06-01,0,0,5,3850000.0,2,11
c:42518,Company,Regen,regen,cleantech,closed,2008-01-01,2011-09-01,0,0,1,1602500.0,0,2
c:42519,Company,Internet Pawn,internet pawn,finance,closed,2009-01-01,2013-03-01,0,0,5,7228704.0,2,0
c:42563,Company,Kaskado,kaskado,mobile,closed,2008-01-01,2012-08-30,0,0,1,0.0,0,0
c:42610,Company,Qlusters,qlusters,other,closed,2001-01-01,2008-09-11,0,0,1,10360000.0,1,3
c:42666,Company,BlossomandTwigs.com,blossomandtwigs,ecommerce,closed,2009-09-01,2011-04-25,0,0,1,500000.0,1,2
c:42672,Company,Octavian,octavian,software,closed,2003-01-01,2011-02-01,0,0,2,15000000.0,1,2
c:42695,Company,Adeyoh,adeyoh,web,closed,2009-10-01,2012-09-03,0,0,1,12000.0,0,1
c:42708,Company,BusinessElite,businesselite,web,closed,2008-01-01,2011-03-03,0,0,1,200000.0,1,3
c:42752,Company,Buyers Edge,buyers edge,web,closed,2009-06-01,2010-07-24,0,0,1,409562.0,1,2
c:42819,Company,iBloom Technologies,ibloom technologies,web,closed,2009-05-01,2011-03-05,0,0,1,0.0,1,5
c:42826,Company,Brozengo,brozengo,web,closed,2008-02-01,2009-07-31,0,0,2,1073497.0,2,2
c:42842,Company,Zilker Labs,zilker labs,semiconductor,closed,2003-01-01,2011-02-07,0,0,3,27000000.0,0,0
c:42909,Company,Urgent Group,urgent group,finance,closed,2007-01-01,2012-06-01,0,0,1,400000.0,0,1
c:42990,Company,EvText,evtext,software,closed,2008-03-01,2010-01-01,0,0,0,0.0,1,1
c:43,Company,Thoof,thoof,web,closed,2006-12-01,2013-08-04,0,0,1,1000000.0,4,2
c:43037,Company,Protective Systems,protective systems,security,closed,2007-01-01,2013-06-01,0,0,1,788800.0,0,1
c:43069,Company,StreetSpark,streetspark,social,closed,2009-12-15,2012-10-01,0,0,1,0.0,2,2
c:43109,Company,Hygeia Personal Care Products,hygeia personal care products,web,closed,2004-07-01,2011-11-13,0,0,1,0.0,1,1
c:43133,Company,U.S. Fiduciary,u s fiduciary,other,closed,2003-01-01,2009-04-17,0,0,1,9000000.0,0,4
c:43162,Company,QuikCycle,quikcycle,software,closed,1998-01-01,2011-01-01,0,0,2,17800000.0,0,0
c:43386,Company,MyNines,mynines,ecommerce,closed,2009-08-01,2011-08-05,0,0,1,500000.0,2,2
c:43406,Company,Pinchd,pinchd,web,closed,2009-01-01,2012-01-01,0,0,1,0.0,1,4
c:43408,Company,TBi Connect,tbi connect,software,closed,2000-01-01,2012-07-18,0,0,1,671226.0,0,0
c:43415,Company,PlumWillow,plumwillow,web,closed,2010-01-01,2013-01-01,0,0,2,705000.0,2,4
c:43416,Company,Stickybits,stickybits,web,closed,2009-01-01,2012-08-01,0,0,2,1900000.0,2,7
c:43429,Company,Double R Group,double r group,ecommerce,closed,2009-06-06,2010-02-11,0,0,1,100000.0,0,0
c:43458,Company,Levanta,levanta,software,closed,1998-01-01,2008-05-09,0,0,1,8000000.0,1,2
c:43468,Company,InvestorHeadStart.com,investorheadstart,software,closed,2009-08-01,2010-01-01,0,0,0,0.0,0,0
c:43480,Company,Mail.com Media Corporation,mail media,web,closed,2004-01-01,2011-01-01,0,0,1,35000000.0,2,4
c:4349,Company,Twitlinks,twitlinks,web,closed,2008-04-01,2012-03-01,0,0,0,0.0,2,1
c:43520,Company,MetaLabs,metalabs,games_video,closed,2008-08-01,2012-05-01,0,0,0,0.0,1,1
c:43707,Company,UK-EastLondon-Asian. Inc,uk eastlondon asian,other,closed,2010-03-08,2011-12-01,0,0,1,100000000.0,1,2
c:43724,Company,Axial Biotech,axial biotech,biotech,closed,2002-01-01,2013-03-25,0,0,2,19400000.0,0,2
c:43741,Company,Nascentric,nascentric,software,closed,2003-01-01,2012-01-01,0,0,2,13400000.0,0,4
c:43824,Company,Doubloon,doubloon,games_video,closed,2009-09-13,2011-11-01,0,0,1,0.0,1,3
c:43873,Company,Kolorific,kolorific,semiconductor,closed,2003-01-01,2012-07-07,0,0,1,7000000.0,0,0
c:43875,Company,Defywire,defywire,mobile,closed,2003-01-01,2008-05-01,0,0,2,10600000.0,1,2
c:43877,Company,Jacent Technologies,jacent technologies,software,closed,2001-01-01,2007-01-01,0,0,2,13700000.0,1,2
c:43915,Company,Bioenvision,bioenvision,biotech,closed,1996-01-01,2009-08-13,0,0,1,7410000.0,0,3
c:43948,Company,Transparency Software,transparency software,software,closed,2004-01-01,2009-01-01,0,0,2,12050000.0,0,0
c:4397,Company,PluggedIn,pluggedin,games_video,closed,2006-08-01,2009-03-04,0,0,1,2000000.0,2,6
c:43988,Company,EnCoate,encoate,biotech,closed,2003-01-01,2012-02-26,0,0,1,5100000.0,0,0
c:44004,Company,Euro-Outsource Ltd,euro outsource,consulting,closed,2010-01-04,2010-06-01,0,0,0,0.0,1,4
c:44051,Company,Dinglepharb,dinglepharb,games_video,closed,2009-06-01,2009-01-01,0,0,1,400000.0,1,5
c:44064,Company,Oasys Mobile,oasys mobile,software,closed,1984-01-01,2012-05-21,0,0,1,8000000.0,1,1
c:44092,Company,Unigene Laboratories,unigene laboratories,biotech,closed,1980-01-01,2013-06-01,0,0,4,37750000.0,2,8
c:44119,Company,Starburst Coin Machines,starburst coin machines,hardware,closed,1975-01-01,2012-08-29,0,0,1,5960000.0,0,1
c:44144,Company,Pro Options Marketing,pro options marketing,consulting,closed,2009-03-09,2012-10-13,0,0,1,100000.0,1,1
c:44164,Company,Notifo,notifo,mobile,closed,2010-03-18,2011-09-01,0,0,1,0.0,3,2
c:44225,Company,WHObyYOU,whobyyou,web,closed,2008-07-31,2012-02-14,0,0,1,150000.0,1,3
c:44246,Company,Abcellute,abcellute,biotech,closed,2001-01-01,2013-01-01,0,0,1,805909.0,0,0
c:44305,Company,Food Quality Sensor International,food quality sensor international,hardware,closed,2004-01-01,2012-02-28,0,0,1,5600000.0,0,0
c:44332,Company,Enure Networks,enure networks,software,closed,2003-01-01,2009-01-01,0,0,2,13000000.0,1,2
c:444,Company,Sampa,sampa,web,closed,2005-03-01,2009-07-17,0,0,2,1310000.0,4,3
c:44434,Company,Movero Technology,movero technology,enterprise,acquired,2003-01-01,2013-06-01,0,0,2,5992316.0,1,5
c:4447,Company,BigString,bigstring,web,closed,2003-10-01,2012-09-01,0,0,2,518000.0,1,3
c:44514,Company,Nelbee,nelbee,real_estate,closed,2011-04-05,2012-03-01,0,0,1,0.0,1,2
c:44592,Company,Aceris 3D Inspection,aceris 3d inspection,hardware,closed,2000-01-01,2010-03-24,0,0,1,4880000.0,0,0
c:44607,Company,Ad Summos,ad summos,advertising,closed,2010-01-01,2012-03-01,0,0,2,4549999.0,0,0
c:44616,Company,Yamisee,yamisee,web,closed,2010-01-01,2013-07-01,0,0,2,700000.0,2,2
c:44680,Company,Qitio,qitio,hardware,closed,2009-11-01,2011-02-01,0,0,1,500000.0,1,1
c:44714,Company,Adaptive TCR,adaptive tcr,biotech,closed,2009-01-01,2013-07-01,0,0,2,10350000.0,0,2
c:44777,Company,Footbalistic,footbalistic,sports,closed,2009-03-01,2012-06-01,0,0,1,500000.0,1,4
c:4478,Company,MediaScrape,mediascrape,web,closed,2006-05-01,2009-11-30,0,0,3,5200000.0,1,1
c:44794,Company,Charitas,charitas,mobile,closed,2009-06-01,2011-09-21,0,0,1,3000.0,0,0
c:44852,Company,MailWriter,mailwriter,messaging,closed,2009-01-05,2012-06-01,0,0,1,0.0,0,0
c:4486,Company,BubbleShare,bubbleshare,mobile,acquired,1991-06-28,2009-08-01,0,0,0,0.0,0,5
c:44861,Company,Smish,smish,software,closed,2009-04-01,2012-01-01,0,0,1,2000000.0,0,3
c:44894,Company,iGlue,iglue,search,closed,2007-08-25,2013-01-01,0,0,3,1100000.0,2,2
c:44955,Company,9car Technology LLC,9car technology,ecommerce,closed,2009-11-18,2011-08-30,0,0,2,80000.0,0,3
c:4511,Company,Muxlim,muxlim,web,closed,2006-11-21,2012-01-01,0,0,1,0.0,1,3
c:45111,Company,Entertainment Media Works,entertainment media works,software,closed,2004-07-01,2008-10-01,0,0,1,4000000.0,1,1
c:45112,Company,Athena Design Systems,athena design systems,software,closed,2003-01-01,2012-01-01,0,0,1,4000000.0,0,0
c:45114,Company,Skyway Software,skyway software,software,closed,2001-01-01,2012-10-01,0,0,1,4000000.0,0,0
c:45115,Company,U4EA Wireless,u4ea wireless,mobile,closed,2000-01-01,2010-12-30,0,0,3,19300000.0,0,0
c:45167,Company,2DailyDeals,2dailydeals,ecommerce,closed,2010-01-01,2010-11-01,0,0,0,0.0,1,1
c:45339,Company,Azaire Networks,azaire networks,software,closed,2003-01-01,2011-12-29,0,0,1,21000000.0,0,2
c:45379,Company,Paver Downes Associates,paver downes associates,messaging,closed,1997-01-01,2008-02-11,0,0,2,3008197.0,0,0
c:4539,Company,StrawPoll,strawpoll,web,closed,2008-02-16,2010-09-17,0,0,0,0.0,0,3
c:45396,Company,Amitive,amitive,software,closed,2010-01-01,2009-02-06,0,0,1,16000000.0,0,1
c:454,Company,DanceJam,dancejam,games_video,closed,2007-04-01,2011-01-01,0,0,2,4500000.0,5,4
c:45401,Company,ExTractApps,extractapps,software,closed,2009-06-01,2012-08-01,0,0,1,167500.0,0,3
c:45413,Company,Trooval,trooval,analytics,closed,2008-09-01,2011-02-01,0,0,2,2387481.0,1,2
c:45465,Company,Adcast,adcast,advertising,closed,2009-03-28,2012-08-22,0,0,1,3500.0,1,2
c:45466,Company,BlogRadio,blogradio,mobile,closed,2009-01-01,2011-07-19,0,0,1,0.0,2,2
c:45482,Company,Join The Company,join the company,web,closed,2010-01-01,2012-05-01,0,0,1,900000.0,0,1
c:45600,Company,Fringe Corp,fringe,mobile,closed,2009-01-01,2013-06-01,0,0,1,410000.0,0,0
c:45623,Company,QuIC Financial Technologies,quic financial technologies,software,closed,1998-01-01,2010-06-14,0,0,1,10000000.0,0,4
c:45695,Company,Balaya,balaya,public_relations,closed,2007-01-01,2013-05-01,0,0,2,155000.0,0,0
c:45706,Company,MyDatingTree,mydatingtree,social,closed,2007-01-01,2011-04-01,0,0,1,10000.0,0,3
c:45709,Company,Avolent,avolent,software,closed,1995-01-01,2011-12-21,0,0,1,9000000.0,1,7
c:45728,Company,Siving Egil Kvaleberg,siving egil kvaleberg,software,closed,1983-01-01,2013-07-01,0,0,2,7700000.0,1,0
c:45737,Company,Xceliant,xceliant,software,closed,2009-01-01,2011-02-02,0,0,1,73055.0,1,1
c:45741,Company,Snacksquare,snacksquare,advertising,closed,2010-01-15,2011-02-02,0,0,1,30000.0,2,8
c:45792,Company,Intrusic,intrusic,software,closed,2001-01-01,2007-02-19,0,0,2,16000000.0,0,1
c:458,Company,EventVue,eventvue,public_relations,closed,2007-05-01,2010-02-01,0,0,2,455000.0,0,5
c:4581,Company,Catzler,catzler,other,closed,2010-09-14,2010-01-01,0,0,0,0.0,2,0
c:45937,Company,ScanSocial,scansocial,social,closed,2010-04-15,2012-01-01,0,0,1,1000.0,1,1
c:45962,Company,InLive Interactive,inlive interactive,software,closed,2005-01-01,2011-10-28,0,0,1,6440000.0,0,2
c:45963,Company,Avokia,avokia,software,closed,2000-01-01,1997-01-01,0,0,1,6430000.0,0,1
c:46042,Company,NextMedium,nextmedium,software,closed,2004-01-01,2011-12-24,0,0,2,9500000.0,1,7
c:46048,Company,Taggable,taggable,web,closed,2010-04-01,2013-07-01,0,0,1,0.0,1,0
c:4605,Company,PrepChamps,prepchamps,web,closed,2007-02-01,2012-01-01,0,0,1,1200000.0,1,3
c:46059,Company,Nanofactory Instruments,nanofactory instruments,hardware,closed,1999-01-01,2013-04-30,0,0,1,2070000.0,1,1
c:46070,Company,Pyxis Mobile,pyxis mobile,software,closed,1998-01-01,2012-08-01,0,0,3,24150000.0,2,3
c:46073,Company,Xytis,xytis,biotech,closed,2006-01-01,2010-05-12,0,0,1,24500000.0,0,0
c:46092,Company,Anonymous You,anonymous you,social,closed,2010-04-19,2013-01-01,0,0,1,200000.0,1,2
c:46117,Company,Elton Digital,elton digital,advertising,closed,2010-01-14,2012-05-11,0,0,1,500000.0,1,2
c:46155,Company,Cytheris,cytheris,biotech,closed,1999-01-01,2013-09-14,0,0,2,45700000.0,1,1
c:46186,Company,Mendocino Software,mendocino software,software,closed,2003-01-01,2008-02-07,0,0,2,19700000.0,1,2
c:46199,Company,wizboo,wizboo,advertising,closed,2008-01-01,2013-06-25,0,0,1,69585.0,0,2
c:46206,Company,Zila Networks,zila networks,mobile,closed,2009-07-28,2013-06-25,0,0,1,1000000.0,1,6
c:4622,Company,Aardvark,aardvark,web,acquired,2007-07-01,2011-09-01,0,0,2,6000000.0,2,21
c:46259,Company,CebaTech,cebatech,software,closed,2004-01-01,2012-06-05,0,0,2,8500000.0,1,4
c:46267,Company,TransPharma Medical,transpharma medical,biotech,closed,2000-01-01,2012-05-19,0,0,1,18000000.0,0,1
c:46293,Company,CoderBuddy,coderbuddy,software,closed,2010-01-01,2013-07-01,0,0,1,0.0,1,1
c:46337,Company,Concurrent Thinking,concurrent thinking,software,closed,2000-01-01,2013-07-01,0,0,2,4690000.0,1,3
c:46367,Company,Cytomics Pharmaceuticals,cytomics pharmaceuticals,biotech,closed,2000-01-01,2011-01-31,0,0,1,11875000.0,0,0
c:46373,Company,Hi-Stor Technologies,hi stor technologies,software,closed,1997-01-01,2005-01-01,0,0,2,3480000.0,0,0
c:46490,Company,169 ST.,169 st,games_video,closed,2009-05-15,2010-04-26,0,0,1,50000.0,1,1
c:465,Company,Brightkite,brightkite,social,acquired,2007-01-01,2011-12-01,0,0,3,1415000.0,4,9
c:46525,Company,StrippedFinance,strippedfinance,ecommerce,closed,2008-08-21,2012-12-31,0,0,0,0.0,1,0
c:46552,Company,paymio,paymio,finance,closed,2009-07-01,2011-01-23,0,0,1,50000.0,1,5
c:46628,Company,DUQI.COM,duqi com,web,closed,2010-01-01,2010-10-01,0,0,1,100000.0,0,0
c:46650,Company,Momo Networks,momo networks,social,closed,2009-04-29,2012-01-17,0,0,1,480000.0,1,3
c:46653,Company,Cloud.CM,cloud cm,web,closed,2009-03-31,2012-02-01,0,0,1,500000.0,0,2
c:4667,Company,Viewzi,viewzi,search,closed,2006-12-01,2010-12-28,0,0,0,0.0,0,7
c:46713,Company,Gullivearth,gullivearth,web,closed,2009-10-28,2013-06-01,0,0,1,158940.0,1,4
c:46850,Company,IntroBridge,introbridge,mobile,closed,2009-09-01,2011-08-25,0,0,1,300000.0,0,2
c:46863,Company,MyCabbage,mycabbage,mobile,closed,2010-03-01,2013-06-01,0,0,2,950000.0,2,1
c:46889,Company,FireStar Software,firestar software,software,closed,2001-01-01,2010-04-29,0,0,1,980000.0,0,2
c:46893,Company,HeadCase Humanufacturing,headcase humanufacturing,software,closed,2006-01-01,2012-01-01,0,0,1,900000.0,0,3
c:46907,Company,Micromuscle,micromuscle,biotech,closed,2000-01-01,2008-11-21,0,0,1,0.0,0,0
